date,uClose,uOpen,uHigh,uLow,uVolume,close,open,high,low,volume,change,changePercent,label,changeOverTime
2016-01-14,99.52,97.96,100.48,95.74,63170127,99.52,97.96,100.48,95.74,63170127,2.13,2.1871,"Jan 14, 16",0.113502
2016-01-15,97.13,96.2,97.71,95.36,79833891,97.13,96.2,97.71,95.36,79833891,-2.39,-2.4015,"Jan 15, 16",0.086761
2016-01-19,96.66,98.41,98.65,95.5,53087747,96.66,98.41,98.65,95.5,53087747,-0.47,-0.4839,"Jan 19, 16",0.081502
2016-01-20,96.79,95.1,98.19,93.42,72334416,96.79,95.1,98.19,93.42,72334416,0.13,0.1345,"Jan 20, 16",0.082957
2016-01-21,96.3,97.06,97.88,94.94,52161463,96.3,97.06,97.88,94.94,52161463,-0.49,-0.5063,"Jan 21, 16",0.077474
2016-01-22,101.42,98.63,101.46,98.37,65800467,101.42,98.63,101.46,98.37,65800467,5.12,5.3167,"Jan 22, 16",0.13476
2016-01-25,99.44,101.52,101.53,99.21,51794525,99.44,101.52,101.53,99.21,51794525,-1.98,-1.9523,"Jan 25, 16",0.112607
2016-01-26,99.99,99.93,100.88,98.07,75077002,99.99,99.93,100.88,98.07,75077002,0.55,0.5531,"Jan 26, 16",0.11876
2016-01-27,93.42,96.04,96.63,93.34,133369674,93.42,96.04,96.63,93.34,133369674,-6.57,-6.5707,"Jan 27, 16",0.045251
2016-01-28,94.09,93.79,94.52,92.39,55678825,94.09,93.79,94.52,92.39,55678825,0.67,0.7172,"Jan 28, 16",0.052747
2016-01-29,97.34,94.79,97.34,94.35,64416504,97.34,94.79,97.34,94.35,64416504,3.25,3.4541,"Jan 29, 16",0.08911
2016-02-01,96.43,96.47,96.71,95.4,40943541,96.43,96.47,96.71,95.4,40943541,-0.91,-0.9349,"Feb 1, 16",0.078929
2016-02-02,94.48,95.42,96.04,94.28,37357215,94.48,95.42,96.04,94.28,37357215,-1.95,-2.0222,"Feb 2, 16",0.057111
2016-02-03,96.35,95,96.84,94.08,45964294,96.35,95,96.84,94.08,45964294,1.87,1.9793,"Feb 3, 16",0.078034
2016-02-04,96.6,95.86,97.33,95.19,46471652,96.6,95.86,97.33,95.19,46471652,0.25,0.2595,"Feb 4, 16",0.080831
2016-02-05,94.02,96.52,96.92,93.69,46418064,94.02,96.52,96.92,93.69,46418064,-2.58,-2.6708,"Feb 5, 16",0.051964
2016-02-08,95.01,93.13,95.7,93.04,54021375,95.01,93.13,95.7,93.04,54021375,0.99,1.053,"Feb 8, 16",0.063041
2016-02-09,94.99,94.29,95.94,93.93,44331195,94.99,94.29,95.94,93.93,44331195,-0.02,-0.0211,"Feb 9, 16",0.062817
2016-02-10,94.27,95.92,96.35,94.1,42343601,94.27,95.92,96.35,94.1,42343601,-0.72,-0.758,"Feb 10, 16",0.054761
2016-02-11,93.7,93.79,94.72,92.59,50074711,93.7,93.79,94.72,92.59,50074711,-0.57,-0.6046,"Feb 11, 16",0.048383
2016-02-12,93.99,94.19,94.5,93.01,40351381,93.99,94.19,94.5,93.01,40351381,0.29,0.3095,"Feb 12, 16",0.051628
2016-02-16,96.64,95.02,96.85,94.61,49057916,96.64,95.02,96.85,94.61,49057916,2.65,2.8194,"Feb 16, 16",0.081278
2016-02-17,98.12,96.67,98.21,96.15,44863243,98.12,96.67,98.21,96.15,44863243,1.48,1.5315,"Feb 17, 16",0.097838
2016-02-18,96.26,98.84,98.89,96.09,39020983,96.26,98.84,98.89,96.09,39020983,-1.86,-1.8956,"Feb 18, 16",0.077027
2016-02-19,96.04,96,96.76,95.8,35374173,96.04,96,96.76,95.8,35374173,-0.22,-0.2285,"Feb 19, 16",0.074565
2016-02-22,96.88,96.31,96.9,95.92,34280758,96.88,96.31,96.9,95.92,34280758,0.84,0.8746,"Feb 22, 16",0.083964
2016-02-23,94.69,96.4,96.5,94.55,31942633,94.69,96.4,96.5,94.55,31942633,-2.19,-2.2605,"Feb 23, 16",0.05946
2016-02-24,96.1,93.98,96.38,93.32,36255745,96.1,93.98,96.38,93.32,36255745,1.41,1.4891,"Feb 24, 16",0.075236
2016-02-25,96.76,96.05,96.76,95.25,27582659,96.76,96.05,96.76,95.25,27582659,0.66,0.6868,"Feb 25, 16",0.082621
2016-02-26,96.91,97.2,98.02,96.58,28991131,96.91,97.2,98.02,96.58,28991131,0.15,0.155,"Feb 26, 16",0.084299
2016-02-29,96.69,96.86,98.23,96.65,35216277,96.69,96.86,98.23,96.65,35216277,-0.22,-0.227,"Feb 29, 16",0.081838
2016-03-01,100.53,97.65,100.77,97.42,50407147,100.53,97.65,100.77,97.42,50407147,3.84,3.9715,"Mar 1, 16",0.124802
2016-03-02,100.75,100.51,100.89,99.64,33169560,100.75,100.51,100.89,99.64,33169560,0.22,0.2188,"Mar 2, 16",0.127264
2016-03-03,101.5,100.58,101.71,100.45,36955742,101.5,100.58,101.71,100.45,36955742,0.75,0.7444,"Mar 3, 16",0.135655
2016-03-04,103.01,102.37,103.75,101.37,46055100,103.01,102.37,103.75,101.37,46055100,1.51,1.4877,"Mar 4, 16",0.15255
2016-03-07,101.87,102.39,102.83,100.96,35915810,101.87,102.39,102.83,100.96,35915810,-1.14,-1.1067,"Mar 7, 16",0.139795
2016-03-08,101.03,100.78,101.76,100.4,31561889,101.03,100.78,101.76,100.4,31561889,-0.84,-0.8246,"Mar 8, 16",0.130397
2016-03-09,101.12,101.31,101.58,100.27,27201683,101.12,101.31,101.58,100.27,27201683,0.09,0.0891,"Mar 9, 16",0.131404
2016-03-10,101.17,101.41,102.24,100.15,33513577,101.17,101.41,102.24,100.15,33513577,0.05,0.0494,"Mar 10, 16",0.131963
2016-03-11,102.26,102.24,102.28,101.5,27408237,102.26,102.24,102.28,101.5,27408237,1.09,1.0774,"Mar 11, 16",0.144159
2016-03-14,102.52,101.91,102.91,101.78,25076062,102.52,101.91,102.91,101.78,25076062,0.26,0.2543,"Mar 14, 16",0.147068
2016-03-15,104.58,103.96,105.18,103.85,40067734,104.58,103.96,105.18,103.85,40067734,2.06,2.0094,"Mar 15, 16",0.170117
2016-03-16,105.97,104.61,106.31,104.59,38303493,105.97,104.61,106.31,104.59,38303493,1.39,1.3291,"Mar 16, 16",0.185669
2016-03-17,105.8,105.52,106.47,104.96,34420705,105.8,105.52,106.47,104.96,34420705,-0.17,-0.1604,"Mar 17, 16",0.183767
2016-03-18,105.92,106.34,106.5,105.19,44205171,105.92,106.34,106.5,105.19,44205171,0.12,0.1134,"Mar 18, 16",0.18511
2016-03-21,105.91,105.93,107.65,105.14,35502678,105.91,105.93,107.65,105.14,35502678,-0.01,-0.0094,"Mar 21, 16",0.184998
2016-03-22,106.72,105.25,107.29,105.21,32444375,106.72,105.25,107.29,105.21,32444375,0.81,0.7648,"Mar 22, 16",0.194061
2016-03-23,106.13,106.48,107.07,105.9,25703495,106.13,106.48,107.07,105.9,25703495,-0.59,-0.5528,"Mar 23, 16",0.187459
2016-03-24,105.67,105.47,106.25,104.89,26132955,105.67,105.47,106.25,104.89,26132955,-0.46,-0.4334,"Mar 24, 16",0.182312
2016-03-28,105.19,106,106.19,105.06,19411372,105.19,106,106.19,105.06,19411372,-0.48,-0.4542,"Mar 28, 16",0.176942
2016-03-29,107.68,104.89,107.79,104.88,31190083,107.68,104.89,107.79,104.88,31190083,2.49,2.3671,"Mar 29, 16",0.204802
2016-03-30,109.56,108.65,110.42,108.6,45601149,109.56,108.65,110.42,108.6,45601149,1.88,1.7459,"Mar 30, 16",0.225837
2016-03-31,108.99,109.72,109.9,108.88,25888449,108.99,109.72,109.9,108.88,25888449,-0.57,-0.5203,"Mar 31, 16",0.219459
2016-04-01,109.99,108.78,110,108.2,25873950,109.99,108.78,110,108.2,25873950,1,0.9175,"Apr 1, 16",0.230648
2016-04-04,111.12,110.42,112.19,110.27,37356204,111.12,110.42,112.19,110.27,37356204,1.13,1.0274,"Apr 4, 16",0.243291
2016-04-05,109.81,109.51,110.73,109.42,26578652,109.81,109.51,110.73,109.42,26578652,-1.31,-1.1789,"Apr 5, 16",0.228634
2016-04-06,110.96,110.23,110.98,109.2,26404077,110.96,110.23,110.98,109.2,26404077,1.15,1.0473,"Apr 6, 16",0.241501
2016-04-07,108.54,109.95,110.42,108.12,31801870,108.54,109.95,110.42,108.12,31801870,-2.42,-2.181,"Apr 7, 16",0.214424
2016-04-08,108.66,108.91,109.77,108.17,23581740,108.66,108.91,109.77,108.17,23581740,0.12,0.1106,"Apr 8, 16",0.215767
2016-04-11,109.02,108.97,110.61,108.83,29407518,109.02,108.97,110.61,108.83,29407518,0.36,0.3313,"Apr 11, 16",0.219795
2016-04-12,110.44,109.34,110.5,108.66,27232325,110.44,109.34,110.5,108.66,27232325,1.42,1.3025,"Apr 12, 16",0.235683
2016-04-13,112.04,110.8,112.34,110.8,33257316,112.04,110.8,112.34,110.8,33257316,1.6,1.4488,"Apr 13, 16",0.253585
2016-04-14,112.1,111.62,112.39,111.33,25473923,112.1,111.62,112.39,111.33,25473923,0.06,0.0536,"Apr 14, 16",0.254256
2016-04-15,109.85,112.11,112.3,109.73,46938969,109.85,112.11,112.3,109.73,46938969,-2.25,-2.0071,"Apr 15, 16",0.229081
2016-04-18,107.48,108.89,108.95,106.94,60821461,107.48,108.89,108.95,106.94,60821461,-2.37,-2.1575,"Apr 18, 16",0.202564
2016-04-19,106.91,107.88,108,106.23,32384879,106.91,107.88,108,106.23,32384879,-0.57,-0.5303,"Apr 19, 16",0.196186
2016-04-20,107.13,106.64,108.09,106.06,30611030,107.13,106.64,108.09,106.06,30611030,0.22,0.2058,"Apr 20, 16",0.198648
2016-04-21,105.97,106.93,106.93,105.52,31552525,105.97,106.93,106.93,105.52,31552525,-1.16,-1.0828,"Apr 21, 16",0.185669
2016-04-22,105.68,105.01,106.48,104.62,33683121,105.68,105.01,106.48,104.62,33683121,-0.29,-0.2737,"Apr 22, 16",0.182424
2016-04-25,105.08,105,105.65,104.51,28031588,105.08,105,105.65,104.51,28031588,-0.6,-0.5678,"Apr 25, 16",0.175711
2016-04-26,104.35,103.91,105.3,103.91,56016165,104.35,103.91,105.3,103.91,56016165,-0.73,-0.6947,"Apr 26, 16",0.167543
2016-04-27,97.82,96,98.71,95.68,114602142,97.82,96,98.71,95.68,114602142,-6.53,-6.2578,"Apr 27, 16",0.094481
2016-04-28,94.83,97.61,97.88,94.25,82242690,94.83,97.61,97.88,94.25,82242690,-2.99,-3.0566,"Apr 28, 16",0.061027
2016-04-29,93.74,93.99,94.72,92.51,68531478,93.74,93.99,94.72,92.51,68531478,-1.09,-1.1494,"Apr 29, 16",0.048831
2016-05-02,93.64,93.97,94.08,92.4,48160104,93.64,93.97,94.08,92.4,48160104,-0.1,-0.1067,"May 2, 16",0.047712
2016-05-03,95.18,94.2,95.74,93.68,56831277,95.18,94.2,95.74,93.68,56831277,1.54,1.6446,"May 3, 16",0.064943
2016-05-04,94.19,95.2,95.9,93.82,41025475,94.19,95.2,95.9,93.82,41025475,-0.99,-1.0401,"May 4, 16",0.053866
2016-05-05,93.24,94,94.07,92.68,35890500,93.24,94,94.07,92.68,35890500,-0.95,-1.0086,"May 5, 16",0.043237
2016-05-06,92.72,93.37,93.45,91.85,43699886,92.72,93.37,93.45,91.85,43699886,-0.52,-0.5577,"May 6, 16",0.037418
2016-05-09,92.79,93,93.77,92.59,32936436,92.79,93,93.77,92.59,32936436,0.07,0.0755,"May 9, 16",0.038202
2016-05-10,93.42,93.33,93.57,92.11,33686836,93.42,93.33,93.57,92.11,33686836,0.63,0.679,"May 10, 16",0.045251
2016-05-11,92.51,93.48,93.57,92.46,28719109,92.51,93.48,93.57,92.46,28719109,-0.91,-0.9741,"May 11, 16",0.035069
2016-05-12,90.34,92.72,92.78,89.47,76314690,90.34,92.72,92.78,89.47,76314690,-2.17,-2.3457,"May 12, 16",0.010789
2016-05-13,90.52,90,91.67,90,44392765,90.52,90,91.67,90,44392765,0.18,0.1992,"May 13, 16",0.012803
2016-05-16,93.88,92.39,94.39,91.65,61259756,93.88,92.39,94.39,91.65,61259756,3.36,3.7119,"May 16, 16",0.050397
2016-05-17,93.49,94.55,94.7,93.01,46916939,93.49,94.55,94.7,93.01,46916939,-0.39,-0.4154,"May 17, 16",0.046034
2016-05-18,94.56,94.16,95.21,93.89,42062391,94.56,94.16,95.21,93.89,42062391,1.07,1.1445,"May 18, 16",0.058006
2016-05-19,94.2,94.64,94.64,93.57,30442100,94.2,94.64,94.64,93.57,30442100,-0.36,-0.3807,"May 19, 16",0.053978
2016-05-20,95.22,94.64,95.43,94.52,32025968,95.22,94.64,95.43,94.52,32025968,1.02,1.0828,"May 20, 16",0.06539
2016-05-23,96.43,95.87,97.19,95.67,38018643,96.43,95.87,97.19,95.67,38018643,1.21,1.2707,"May 23, 16",0.078929
2016-05-24,97.9,97.22,98.09,96.84,35140174,97.9,97.22,98.09,96.84,35140174,1.47,1.5244,"May 24, 16",0.095376
2016-05-25,99.62,98.67,99.74,98.11,38642108,99.62,98.67,99.74,98.11,38642108,1.72,1.7569,"May 25, 16",0.114621
2016-05-26,100.41,99.68,100.73,98.64,56331159,100.41,99.68,100.73,98.64,56331159,0.79,0.793,"May 26, 16",0.12346
2016-05-27,100.35,99.44,100.47,99.25,36341240,100.35,99.44,100.47,99.25,36341240,-0.06,-0.0598,"May 27, 16",0.122788
2016-05-31,99.86,99.6,100.4,98.82,42307212,99.86,99.6,100.4,98.82,42307212,-0.49,-0.4883,"May 31, 16",0.117306
2016-06-01,98.46,99.02,99.54,98.33,29173285,98.46,99.02,99.54,98.33,29173285,-1.4,-1.402,"Jun 1, 16",0.101642
2016-06-02,97.72,97.6,97.84,96.63,40191600,97.72,97.6,97.84,96.63,40191600,-0.74,-0.7516,"Jun 2, 16",0.093362
2016-06-03,97.92,97.79,98.27,97.45,28504888,97.92,97.79,98.27,97.45,28504888,0.2,0.2047,"Jun 3, 16",0.0956
2016-06-06,98.63,97.99,101.89,97.55,23292504,98.63,97.99,101.89,97.55,23292504,0.71,0.7251,"Jun 6, 16",0.103544
2016-06-07,99.03,99.25,99.87,98.96,22409450,99.03,99.25,99.87,98.96,22409450,0.4,0.4056,"Jun 7, 16",0.108019
2016-06-08,98.94,99.02,99.56,98.68,20848131,98.94,99.02,99.56,98.68,20848131,-0.09,-0.0909,"Jun 8, 16",0.107012
2016-06-09,99.65,98.5,99.99,98.46,26601354,99.65,98.5,99.99,98.46,26601354,0.71,0.7176,"Jun 9, 16",0.114956
2016-06-10,98.83,98.53,99.35,98.48,31712936,98.83,98.53,99.35,98.48,31712936,-0.82,-0.8229,"Jun 10, 16",0.105782
2016-06-13,97.34,98.69,99.12,97.1,38020494,97.34,98.69,99.12,97.1,38020494,-1.49,-1.5076,"Jun 13, 16",0.08911
2016-06-14,97.46,97.32,98.48,96.75,31931944,97.46,97.32,98.48,96.75,31931944,0.12,0.1233,"Jun 14, 16",0.090453
2016-06-15,97.14,97.82,98.41,97.03,29445227,97.14,97.82,98.41,97.03,29445227,-0.32,-0.3283,"Jun 15, 16",0.086873
2016-06-16,97.55,96.45,97.75,96.07,31326815,97.55,96.45,97.75,96.07,31326815,0.41,0.4221,"Jun 16, 16",0.09146
2016-06-17,95.33,96.62,96.65,95.3,61008219,95.33,96.62,96.65,95.3,61008219,-2.22,-2.2758,"Jun 17, 16",0.066621
2016-06-20,95.1,96,96.57,95.03,34411901,95.1,96,96.57,95.03,34411901,-0.23,-0.2413,"Jun 20, 16",0.064048
2016-06-21,95.91,94.94,96.35,94.68,35546358,95.91,94.94,96.35,94.68,35546358,0.81,0.8517,"Jun 21, 16",0.07311
2016-06-22,95.55,96.25,96.89,95.35,29219122,95.55,96.25,96.89,95.35,29219122,-0.36,-0.3754,"Jun 22, 16",0.069083
2016-06-23,96.1,95.94,96.29,95.25,32240187,96.1,95.94,96.29,95.25,32240187,0.55,0.5756,"Jun 23, 16",0.075236
2016-06-24,93.4,92.91,94.66,92.65,75311356,93.4,92.91,94.66,92.65,75311356,-2.7,-2.8096,"Jun 24, 16",0.045027
2016-06-27,92.04,93,93.05,91.5,46622188,92.04,93,93.05,91.5,46622188,-1.36,-1.4561,"Jun 27, 16",0.02981
2016-06-28,93.59,92.9,93.66,92.14,40444914,93.59,92.9,93.66,92.14,40444914,1.55,1.6841,"Jun 28, 16",0.047153
2016-06-29,94.4,93.97,94.55,93.63,36531006,94.4,93.97,94.55,93.63,36531006,0.81,0.8655,"Jun 29, 16",0.056216
2016-06-30,95.6,94.44,95.77,94.3,35836356,95.6,94.44,95.77,94.3,35836356,1.2,1.2712,"Jun 30, 16",0.069642
2016-07-01,95.89,95.49,96.47,95.33,26026540,95.89,95.49,96.47,95.33,26026540,0.29,0.3033,"Jul 1, 16",0.072887
2016-07-05,94.99,95.39,95.4,94.46,27705210,94.99,95.39,95.4,94.46,27705210,-0.9,-0.9386,"Jul 5, 16",0.062817
2016-07-06,95.53,94.6,95.66,94.37,30949090,95.53,94.6,95.66,94.37,30949090,0.54,0.5685,"Jul 6, 16",0.068859
2016-07-07,95.94,95.7,96.5,95.62,25139558,95.94,95.7,96.5,95.62,25139558,0.41,0.4292,"Jul 7, 16",0.073446
2016-07-08,96.68,96.49,96.89,96.05,28912103,96.68,96.49,96.89,96.05,28912103,0.74,0.7713,"Jul 8, 16",0.081726
2016-07-11,96.98,96.75,97.65,96.73,23794945,96.98,96.75,97.65,96.73,23794945,0.3,0.3103,"Jul 11, 16",0.085082
2016-07-12,97.42,97.17,97.7,97.12,24167463,97.42,97.17,97.7,97.12,24167463,0.44,0.4537,"Jul 12, 16",0.090005
2016-07-13,96.87,97.41,97.67,96.84,25892171,96.87,97.41,97.67,96.84,25892171,-0.55,-0.5646,"Jul 13, 16",0.083852
2016-07-14,98.79,97.39,98.99,97.32,38918997,98.79,97.39,98.99,97.32,38918997,1.92,1.982,"Jul 14, 16",0.105334
2016-07-15,98.78,98.92,99.3,98.5,30136990,98.78,98.92,99.3,98.5,30136990,-0.01,-0.0101,"Jul 15, 16",0.105222
2016-07-18,99.83,98.7,100.13,98.6,36493867,99.83,98.7,100.13,98.6,36493867,1.05,1.063,"Jul 18, 16",0.11697
2016-07-19,99.87,99.56,100,99.34,23779924,99.87,99.56,100,99.34,23779924,0.04,0.0401,"Jul 19, 16",0.117418
2016-07-20,99.96,100,100.46,99.74,26275968,99.96,100,100.46,99.74,26275968,0.09,0.0901,"Jul 20, 16",0.118425
2016-07-21,99.43,99.83,101,99.13,32702028,99.43,99.83,101,99.13,32702028,-0.53,-0.5302,"Jul 21, 16",0.112495
2016-07-22,98.66,99.26,99.3,98.31,28313669,98.66,99.26,99.3,98.31,28313669,-0.77,-0.7744,"Jul 22, 16",0.103879
2016-07-25,97.34,98.25,98.84,96.92,40382921,97.34,98.25,98.84,96.92,40382921,-1.32,-1.3379,"Jul 25, 16",0.08911
2016-07-26,96.67,96.82,97.97,96.42,56239822,96.67,96.82,97.97,96.42,56239822,-0.67,-0.6883,"Jul 26, 16",0.081614
2016-07-27,102.95,104.27,104.35,102.75,92344820,102.95,104.27,104.35,102.75,92344820,6.28,6.4963,"Jul 27, 16",0.151879
2016-07-28,104.34,102.83,104.45,102.82,39869839,104.34,102.83,104.45,102.82,39869839,1.39,1.3502,"Jul 28, 16",0.167431
2016-07-29,104.21,104.19,104.55,103.68,27733688,104.21,104.19,104.55,103.68,27733688,-0.13,-0.1246,"Jul 29, 16",0.165977
2016-08-01,106.05,104.41,106.15,104.41,38167871,106.05,104.41,106.15,104.41,38167871,1.84,1.7657,"Aug 1, 16",0.186564
2016-08-02,104.48,106.05,106.07,104,33816556,104.48,106.05,106.07,104,33816556,-1.57,-1.4804,"Aug 2, 16",0.168998
2016-08-03,105.79,104.81,105.84,104.77,30202641,105.79,104.81,105.84,104.77,30202641,1.31,1.2538,"Aug 3, 16",0.183655
2016-08-04,105.87,105.58,106,105.28,27408650,105.87,105.58,106,105.28,27408650,0.08,0.0756,"Aug 4, 16",0.18455
2016-08-05,107.48,106.27,107.65,106.18,40553402,107.48,106.27,107.65,106.18,40553402,1.61,1.5207,"Aug 5, 16",0.202564
2016-08-08,108.37,107.52,108.37,107.16,28037220,108.37,107.52,108.37,107.16,28037220,0.89,0.8281,"Aug 8, 16",0.212522
2016-08-09,108.81,108.23,108.94,108.01,26315204,108.81,108.23,108.94,108.01,26315204,0.44,0.406,"Aug 9, 16",0.217445
2016-08-10,108,108.71,108.9,107.76,24008505,108,108.71,108.9,107.76,24008505,-0.81,-0.7444,"Aug 10, 16",0.208382
2016-08-11,107.93,108.52,108.93,107.85,27484506,107.93,108.52,108.93,107.85,27484506,-0.07,-0.0648,"Aug 11, 16",0.207599
2016-08-12,108.18,107.78,108.44,107.78,18660434,108.18,107.78,108.44,107.78,18660434,0.25,0.2316,"Aug 12, 16",0.210396
2016-08-15,109.48,108.14,109.54,108.08,25868209,109.48,108.14,109.54,108.08,25868209,1.3,1.2017,"Aug 15, 16",0.224941
2016-08-16,109.38,109.63,110.23,109.21,33794448,109.38,109.63,110.23,109.21,33794448,-0.1,-0.0913,"Aug 16, 16",0.223823
2016-08-17,109.22,109.1,109.37,108.34,25355976,109.22,109.1,109.37,108.34,25355976,-0.16,-0.1463,"Aug 17, 16",0.222032
2016-08-18,109.08,109.23,109.6,109.02,21984703,109.08,109.23,109.6,109.02,21984703,-0.14,-0.1282,"Aug 18, 16",0.220466
2016-08-19,109.36,108.77,109.69,108.36,25368072,109.36,108.77,109.69,108.36,25368072,0.28,0.2567,"Aug 19, 16",0.223599
2016-08-22,108.51,108.86,109.1,107.85,25820230,108.51,108.86,109.1,107.85,25820230,-0.85,-0.7772,"Aug 22, 16",0.214088
2016-08-23,108.85,108.59,109.32,108.53,21257669,108.85,108.59,109.32,108.53,21257669,0.34,0.3133,"Aug 23, 16",0.217893
2016-08-24,108.03,108.57,108.75,107.68,23675081,108.03,108.57,108.75,107.68,23675081,-0.82,-0.7533,"Aug 24, 16",0.208718
2016-08-25,107.57,107.39,107.88,106.68,25086248,107.57,107.39,107.88,106.68,25086248,-0.46,-0.4258,"Aug 25, 16",0.203571
2016-08-26,106.94,107.41,107.95,106.31,27766291,106.94,107.41,107.95,106.31,27766291,-0.63,-0.5857,"Aug 26, 16",0.196522
2016-08-29,106.82,106.62,107.44,106.29,24970300,106.82,106.62,107.44,106.29,24970300,-0.12,-0.1122,"Aug 29, 16",0.195179
2016-08-30,106,105.8,106.5,105.5,24863945,106,105.8,106.5,105.5,24863945,-0.82,-0.7676,"Aug 30, 16",0.186005
2016-08-31,106.1,105.66,106.57,105.64,29662406,106.1,105.66,106.57,105.64,29662406,0.1,0.0943,"Aug 31, 16",0.187124
2016-09-01,106.73,106.14,106.8,105.62,26701523,106.73,106.14,106.8,105.62,26701523,0.63,0.5938,"Sep 1, 16",0.194172
2016-09-02,107.73,107.7,108,106.82,26802450,107.73,107.7,108,106.82,26802450,1,0.9369,"Sep 2, 16",0.205361
2016-09-06,107.7,107.9,108.3,107.51,26880391,107.7,107.9,108.3,107.51,26880391,-0.03,-0.0278,"Sep 6, 16",0.205026
2016-09-07,108.36,107.83,108.76,107.07,42364328,108.36,107.83,108.76,107.07,42364328,0.66,0.6128,"Sep 7, 16",0.21241
2016-09-08,105.52,107.25,107.27,105.24,53002026,105.52,107.25,107.27,105.24,53002026,-2.84,-2.6209,"Sep 8, 16",0.180634
2016-09-09,103.13,104.64,105.72,103.13,46556984,103.13,104.64,105.72,103.13,46556984,-2.39,-2.265,"Sep 9, 16",0.153893
2016-09-12,105.44,102.65,105.72,102.53,45292770,105.44,102.65,105.72,102.53,45292770,2.31,2.2399,"Sep 12, 16",0.179739
2016-09-13,107.95,107.51,108.79,107.24,62176190,107.95,107.51,108.79,107.24,62176190,2.51,2.3805,"Sep 13, 16",0.207823
2016-09-14,111.77,108.73,113.03,108.6,112340318,111.77,108.73,113.03,108.6,112340318,3.82,3.5387,"Sep 14, 16",0.250564
2016-09-15,115.57,113.86,115.73,113.49,90613177,115.57,113.86,115.73,113.49,90613177,3.8,3.3998,"Sep 15, 16",0.293081
2016-09-16,114.92,115.12,116.13,114.04,79886911,114.92,115.12,116.13,114.04,79886911,-0.65,-0.5624,"Sep 16, 16",0.285808
2016-09-19,113.58,115.19,116.18,113.25,47023046,113.58,115.19,116.18,113.25,47023046,-1.34,-1.166,"Sep 19, 16",0.270815
2016-09-20,113.57,113.05,114.12,112.51,34514269,113.57,113.05,114.12,112.51,34514269,-0.01,-0.0088,"Sep 20, 16",0.270703
2016-09-21,113.55,113.85,113.99,112.44,36003185,113.55,113.85,113.99,112.44,36003185,-0.02,-0.0176,"Sep 21, 16",0.27048
2016-09-22,114.62,114.35,114.94,114,31073984,114.62,114.35,114.94,114,31073984,1.07,0.9423,"Sep 22, 16",0.282451
2016-09-23,112.71,114.42,114.79,111.55,52481151,112.71,114.42,114.79,111.55,52481151,-1.91,-1.6664,"Sep 23, 16",0.261081
2016-09-26,112.88,111.64,113.39,111.55,29869442,112.88,111.64,113.39,111.55,29869442,0.17,0.1508,"Sep 26, 16",0.262983
2016-09-27,113.09,113,113.18,112.34,24607412,113.09,113,113.18,112.34,24607412,0.21,0.186,"Sep 27, 16",0.265333
2016-09-28,113.95,113.69,114.64,113.43,29641085,113.95,113.69,114.64,113.43,29641085,0.86,0.7605,"Sep 28, 16",0.274955
2016-09-29,112.18,113.16,113.8,111.8,35886990,112.18,113.16,113.8,111.8,35886990,-1.77,-1.5533,"Sep 29, 16",0.255151
2016-09-30,113.05,112.46,113.37,111.8,36379106,113.05,112.46,113.37,111.8,36379106,0.87,0.7755,"Sep 30, 16",0.264885
2016-10-03,112.52,112.71,113.05,112.28,21701760,112.52,112.71,113.05,112.28,21701760,-0.53,-0.4688,"Oct 3, 16",0.258955
2016-10-04,113,113.06,114.31,112.63,29736835,113,113.06,114.31,112.63,29736835,0.48,0.4266,"Oct 4, 16",0.264326
2016-10-05,113.05,113.4,113.66,112.69,21453089,113.05,113.4,113.66,112.69,21453089,0.05,0.0442,"Oct 5, 16",0.264885
2016-10-06,113.89,113.7,114.34,113.13,28779313,113.89,113.7,114.34,113.13,28779313,0.84,0.743,"Oct 6, 16",0.274284
2016-10-07,114.06,114.31,114.56,113.51,24358443,114.06,114.31,114.56,113.51,24358443,0.17,0.1493,"Oct 7, 16",0.276186
2016-10-10,116.05,115.02,116.75,114.72,36235956,116.05,115.02,116.75,114.72,36235956,1.99,1.7447,"Oct 10, 16",0.298451
2016-10-11,116.3,117.7,118.69,116.2,64041043,116.3,117.7,118.69,116.2,64041043,0.25,0.2154,"Oct 11, 16",0.301249
2016-10-12,117.34,117.35,117.98,116.75,37586787,117.34,117.35,117.98,116.75,37586787,1.04,0.8942,"Oct 12, 16",0.312885
2016-10-13,116.98,116.79,117.44,115.72,35192406,116.98,116.79,117.44,115.72,35192406,-0.36,-0.3068,"Oct 13, 16",0.308857
2016-10-14,117.63,117.88,118.17,117.13,35652191,117.63,117.88,118.17,117.13,35652191,0.65,0.5557,"Oct 14, 16",0.31613
2016-10-17,117.55,117.33,117.84,116.78,23624896,117.55,117.33,117.84,116.78,23624896,-0.08,-0.068,"Oct 17, 16",0.315234
2016-10-18,117.47,118.18,118.21,117.45,24553478,117.47,118.18,118.21,117.45,24553478,-0.08,-0.0681,"Oct 18, 16",0.314339
2016-10-19,117.12,117.25,117.76,113.8,20034594,117.12,117.25,117.76,113.8,20034594,-0.35,-0.2979,"Oct 19, 16",0.310423
2016-10-20,117.06,116.86,117.38,116.33,24125801,117.06,116.86,117.38,116.33,24125801,-0.06,-0.0512,"Oct 20, 16",0.309752
2016-10-21,116.6,116.81,116.91,116.28,23192665,116.6,116.81,116.91,116.28,23192665,-0.46,-0.393,"Oct 21, 16",0.304605
